data_context,customer_id,signup_date,acquisition_channel,state,loyalty_tier,top_purchase_category,orders,net_revenue,return_adjusted_profit,discount_amount,returns,recency_days,repeat_purchase_flag,return_rate,discount_dependency,profit_margin,churn_label,historical_clv,segment_name,business_recommendation,rfm_segment,rfm_total_score,churn_probability,churn_risk_tier,expected_profit_at_risk,predicted_next_90d_profit,predicted_12m_clv,clv_band,acquisition_cohort,expected_clv_at_risk
Synthetic portfolio data,C00002671,2023-12-07,Email,IL,Base,Beauty,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999997558,Critical,0.0,0.6126407333622692,2.450562933449077,Low,2023-12,2.450562933449077
Synthetic portfolio data,C00002672,2025-08-19,Paid Social,TX,Gold,Electronics,125.0,14546.96,5148.1245,1504.0354341494983,21.0,32.0,1,0.168,0.0937035612725656,0.353896931042637,0,5148.1245,High Value Loyal Customers,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,2.0034656176293346e-07,Low,0.0010314090431025,416.7321651868046,6815.0531607472185,Elite,2025-08,0.0
Synthetic portfolio data,C00002673,2023-07-15,Organic Search,TX,Base,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996358,Critical,0.0,0.9861826430749234,3.9447305722996937,Low,2023-07,3.9447305722996937
Synthetic portfolio data,C00002674,2024-11-17,Organic Search,GA,Silver,Outdoor,1.0,0.0,-10.2135,6.436455026455027,1.0,180.0,0,1.0,1.0,0.0,1,-10.2135,One-time Buyers 2,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Potential Loyalists,9,0.9149311945579764,Critical,0.0,11.904273946187924,37.40359578475169,Low,2024-11,37.40359578475169
Synthetic portfolio data,C00002675,2023-12-31,Referral,IL,Bronze,Apparel,4.0,235.6,89.4,29.148361774911024,0.0,443.0,1,0.0,0.110098365026685,0.3794567062818336,1,89.4,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,11,0.9999634768201756,Critical,89.39673482772372,7.655958584838038,120.02383433935216,Mid,2023-12,120.02383433935216
Synthetic portfolio data,C00002676,2023-09-06,Organic Search,GA,Bronze,Beauty,1.0,48.44,18.18,0.3857232133857474,0.0,1094.0,0,0.0,0.0079,0.3753096614368291,1,18.18,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",At Risk,7,0.9999999999999672,Critical,18.179999999999403,1.1155012262871054,22.642004905148426,Low,2023-09,22.642004905148426
Synthetic portfolio data,C00002677,2023-05-19,Affiliate,GA,Silver,Electronics,5.0,1077.59,325.2255,346.545834968584,1.0,74.0,1,0.2,0.243337627253954,0.3018082016351302,0,325.2255,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,14,0.1898468314557808,Low,61.74303068362204,52.30526434187205,534.4465573674883,High,2023-05,0.0
Synthetic portfolio data,C00002678,2024-12-16,Email,NY,Base,Electronics,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996074,Critical,0.0,0.89497001737995,3.5798800695198,Low,2024-12,3.5798800695198
Synthetic portfolio data,C00002679,2023-11-08,Email,NY,Base,Home,2.0,280.04,164.1715,18.195158452721465,1.0,801.0,1,0.5,0.0610094347934028,0.5862430367090415,1,164.1715,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,10,0.9999999992601516,Critical,164.171499878538,4.901981427656084,183.7794257106243,Mid,2023-11,183.7794257106243
Synthetic portfolio data,C00002680,2024-10-24,Paid Social,TX,Base,Grocery,2.0,23.81,-25.275999999999996,60.77195022967258,1.0,428.0,1,0.5,0.718497859941197,-1.0615707685846285,1,-25.275999999999996,One-time Buyers 2,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Needs Nurture,9,0.999946480815488,Critical,0.0,9.69057054188358,13.486282167534316,Low,2024-10,13.486282167534316
Synthetic portfolio data,C00002681,2025-10-12,Marketplace,NY,Base,Grocery,1.0,39.76,2.14,10.786656496313247,0.0,443.0,0,0.0,0.2134,0.0538229376257545,1,2.14,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,9,0.9999762157918428,Critical,2.139949101794544,-4.270921321897568,2.14,Low,2025-10,2.14
Synthetic portfolio data,C00002682,2024-01-11,Paid Social,MA,Base,Electronics,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999997052,Critical,0.0,0.6126407333622692,2.450562933449077,Low,2024-01,2.450562933449077
Synthetic portfolio data,C00002683,2023-02-24,Paid Social,CA,Bronze,Home,6.0,828.9,405.87,54.467863540644174,0.0,56.0,1,0.0,0.0616593219978938,0.4896489323199421,0,405.87,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,14,0.0876157941245472,Low,35.560622361330005,29.548478919067865,524.0639156762714,High,2023-02,0.0
Synthetic portfolio data,C00002684,2023-07-17,Marketplace,IL,Base,Apparel,3.0,242.06,65.492,55.15459966233595,1.0,358.0,1,0.3333333333333333,0.1855716365380328,0.270561017929439,1,65.492,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,11,0.9995505561088154,Critical,65.46256502067854,-1.4710538936373827,65.492,Low,2023-07,65.492
Synthetic portfolio data,C00002685,2023-06-19,Email,CO,Platinum,Home,12.0,1599.1,517.556,101.98146529452902,1.0,35.0,1,0.0833333333333333,0.0599509590664264,0.3236545556875743,0,517.556,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0071024714131188,Low,3.675926694688162,24.02761312449864,613.6664524979946,High,2023-06,0.0
Synthetic portfolio data,C00002686,2024-06-27,Paid Social,NY,Base,Baby,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996448,Critical,0.0,0.5581479191350199,2.2325916765400797,Low,2024-06,2.2325916765400797
Synthetic portfolio data,C00002687,2025-03-09,Organic Search,WA,Bronze,Home,1.0,111.09,64.39,3.9814729645742695,0.0,517.0,0,0.0,0.0346,0.5796201278242866,1,64.39,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Needs Nurture,9,0.9999977756660948,Critical,64.38985677513985,5.343342821498648,85.7633712859946,Low,2025-03,85.7633712859946
Synthetic portfolio data,C00002688,2023-12-23,Organic Search,OH,Base,Outdoor,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996818,Critical,0.0,0.5475064368239339,2.1900257472957354,Low,2023-12,2.1900257472957354
Synthetic portfolio data,C00002689,2023-07-21,Affiliate,CO,Silver,Apparel,3.0,258.95,102.23,42.201445059018965,0.0,249.0,1,0.0,0.1401336296119994,0.3947866383471713,1,102.23,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,12,0.9889656564227594,Critical,101.10195905609868,11.961145733447884,150.07458293379153,Mid,2023-07,150.07458293379153
Synthetic portfolio data,C00002690,2024-12-07,Organic Search,GA,Silver,Grocery,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996444,Critical,0.0,0.8377634681385236,3.3510538725540946,Low,2024-12,3.3510538725540946
Synthetic portfolio data,C00002691,2023-12-27,Paid Search,FL,Platinum,Outdoor,17.0,951.25,303.8655,104.74215872380584,3.0,37.0,1,0.1764705882352941,0.0991883868251346,0.3194381077529566,0,303.8655,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0026842308106901,Low,0.8156451374057653,30.768199307275015,426.9382972291,High,2023-12,0.0
Synthetic portfolio data,C00002692,2024-10-26,Paid Search,TX,Bronze,Baby,1.0,0.0,-6.504,13.018997756170531,1.0,440.0,0,1.0,1.0,0.0,1,-6.504,One-time Buyers 2,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Needs Nurture,8,0.999969086355752,Critical,0.0,4.331008971812796,10.820035887251183,Low,2024-10,10.820035887251183
Synthetic portfolio data,C00002693,2025-08-29,Direct,MA,Silver,Home,1.0,76.98,25.03,8.658002002447436,0.0,331.0,0,0.0,0.1011,0.3251493894518056,1,25.03,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,9,0.9992866307475776,Critical,25.01214436761187,2.015262511720308,33.091050046881236,Low,2025-08,33.091050046881236
Synthetic portfolio data,C00002694,2023-12-20,Paid Social,FL,Silver,Apparel,4.0,98.57,32.093,25.545125220449897,2.0,150.0,1,0.5,0.2058179869300969,0.3255858780562037,1,32.093,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,11,0.582569378629459,High,18.69639906835523,20.54710222919459,114.28140891677836,Mid,2023-12,114.28140891677836
Synthetic portfolio data,C00002695,2024-08-17,Paid Social,MA,Silver,Pet,1.0,0.0,-2.166,1.6150163347033408,1.0,830.0,0,1.0,1.0,0.0,1,-2.166,One-time Buyers 2,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",At Risk,7,0.9999999998330832,Critical,0.0,3.0942743027185915,10.211097210874366,Low,2024-08,10.211097210874366
Synthetic portfolio data,C00002696,2025-05-10,Marketplace,WA,Bronze,Home,2.0,149.13,60.74,23.111118033072625,0.0,112.0,1,0.0,0.1341788667943677,0.4072956480922685,0,60.74,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Potential Loyalists,11,0.5208729104948642,High,31.63782058345805,3.146642583416172,73.32657033366469,Low,2025-05,0.0
Synthetic portfolio data,C00002697,2025-01-12,Organic Search,NY,Silver,Home,5.0,463.57,247.47,21.627732825412227,0.0,381.0,1,0.0,0.0445750904470827,0.5338352352395539,1,247.47,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,11,0.999483664407958,Critical,247.34222243103733,19.937090338620603,327.2183613544824,Mid,2025-01,327.2183613544824
Synthetic portfolio data,C00002698,2025-03-16,Affiliate,CA,Base,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996504,Critical,0.0,0.902897764676859,3.611591058707436,Low,2025-03,3.611591058707436
Synthetic portfolio data,C00002699,2025-04-07,Referral,TX,Gold,Beauty,17.0,651.42,260.0535,41.794092507133875,2.0,90.0,1,0.1176470588235294,0.0602903099617868,0.3992101869761444,0,260.0535,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,14,0.0211503955935444,Low,5.500234400485807,22.799925084340565,351.2532003373623,High,2025-04,0.0
Synthetic portfolio data,C00002700,2024-09-17,Paid Social,MA,Bronze,Apparel,1.0,93.64,14.95,46.77085620032988,0.0,764.0,0,0.0,0.3331,0.1596539940196497,1,14.95,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,9,0.9999999991952347,Critical,14.94999998796876,7.4892503178687075,44.907001271474826,Low,2024-09,44.907001271474826
Synthetic portfolio data,C00002701,2024-09-13,Referral,OH,Gold,Beauty,29.0,1727.51,506.55,70.95069468757042,0.0,31.0,1,0.0,0.0394507897209819,0.2932255095484252,0,506.55,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0021061428475045,Low,1.0668666594034126,47.0012397163623,694.5549588654492,High,2024-09,0.0
Synthetic portfolio data,C00002702,2025-02-10,Direct,GA,Bronze,Electronics,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996458,Critical,0.0,0.89497001737995,3.5798800695198,Low,2025-02,3.5798800695198
Synthetic portfolio data,C00002703,2025-01-18,Paid Search,TX,Bronze,Beauty,2.0,44.92,11.411,8.975969969932923,1.0,179.0,1,0.5,0.1665425072587128,0.2540293855743544,1,11.411,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Potential Loyalists,10,0.8360211237705564,Critical,9.539837043345818,22.249010672842267,100.40704269136909,Mid,2025-01,100.40704269136909
Synthetic portfolio data,C00002704,2024-12-25,Paid Search,NY,Base,Grocery,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996672,Critical,0.0,0.902897764676859,3.611591058707436,Low,2024-12,3.611591058707436
Synthetic portfolio data,C00002705,2024-04-02,Affiliate,NY,Bronze,Beauty,1.0,23.11,13.26,0.0393539016327757,0.0,743.0,0,0.0,0.0016999999999999,0.5737775854608395,1,13.26,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,9,0.9999999975401084,Critical,13.259999967381836,5.874167760566315,36.75667104226526,Low,2024-04,36.75667104226526
Synthetic portfolio data,C00002706,2025-05-29,Organic Search,GA,Bronze,Outdoor,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.999999999999604,Critical,0.0,0.9208109155477648,3.683243662191059,Low,2025-05,3.683243662191059
Synthetic portfolio data,C00002707,2023-11-10,Paid Social,MA,Gold,Home,3.0,120.91,63.495000000000005,15.992900759855562,1.0,46.0,1,0.3333333333333333,0.1168192979921518,0.5251426681002399,0,63.495000000000005,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,12,0.0397161110621635,Low,2.5217744718920727,4.3673290998139445,80.96431639925578,Low,2023-11,0.0
Synthetic portfolio data,C00002708,2023-08-01,Paid Search,WA,Bronze,Beauty,9.0,480.61,197.3255,37.367625622852245,2.0,41.0,1,0.2222222222222222,0.0721413894623707,0.4105730217848151,0,197.3255,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,15,0.0155105404500406,Low,3.0606251495745016,-4.641571186516857,197.3255,Mid,2023-08,0.0
Synthetic portfolio data,C00002709,2024-02-17,Affiliate,WA,Silver,Apparel,1.0,0.0,-11.427,5.079552270105903,0.0,333.0,0,0.0,1.0,0.0,1,-11.427,One-time Buyers 2,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Needs Nurture,8,0.9998469271802488,Critical,0.0,4.512154761564348,6.621619046257393,Low,2024-02,6.621619046257393
Synthetic portfolio data,C00002710,2023-11-23,Referral,OH,Base,Beauty,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996751,Critical,0.0,0.902897764676859,3.611591058707436,Low,2023-11,3.611591058707436
Synthetic portfolio data,C00002711,2024-12-21,Direct,FL,Bronze,Home,2.0,293.52,57.52,1.949331814241906,0.0,103.0,1,0.0,0.0065974082733819,0.1959662033251567,0,57.52,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Potential Loyalists,11,0.4403427609354674,Medium,25.32851560900809,5.89288988963361,81.09155955853444,Low,2024-12,0.0
Synthetic portfolio data,C00002712,2023-11-06,Paid Social,CO,Base,Outdoor,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.99999999999976,Critical,0.0,0.902897764676859,3.611591058707436,Low,2023-11,3.611591058707436
Synthetic portfolio data,C00002713,2024-12-17,Direct,CO,Bronze,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999995912,Critical,0.0,4.037381888894592,16.149527555578366,Low,2024-12,16.149527555578366
Synthetic portfolio data,C00002714,2024-08-18,Paid Social,CA,Silver,Electronics,2.0,163.72,67.91,11.05787945262718,0.0,626.0,1,0.0,0.0632681863818148,0.414793549963352,1,67.91,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Needs Nurture,10,0.9999999197001576,Critical,67.90999454683771,1.3768111523962887,73.41724460958515,Low,2024-08,73.41724460958515
Synthetic portfolio data,C00002715,2023-07-28,Email,MA,Silver,Apparel,2.0,39.82,9.8965,16.08684732426031,1.0,722.0,1,0.5,0.2877437754798875,0.2485308890005022,1,9.8965,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,9,0.999999994054777,Critical,9.8964999411631,0.336401488728208,11.242105954912832,Low,2023-07,11.242105954912832
Synthetic portfolio data,C00002716,2023-11-26,Referral,WA,Gold,Home,39.0,4709.09,1986.3485,430.3742854659356,5.0,35.0,1,0.1282051282051282,0.0837391334118237,0.4218115389597565,0,1986.3485,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0004634683836819,Low,0.920609728723973,106.20845660207968,2411.1823264083187,Elite,2023-11,0.0
Synthetic portfolio data,C00002717,2024-08-27,Paid Social,GA,Bronze,Grocery,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999997268,Critical,0.0,0.0760126834598664,0.3040507338394656,Low,2024-08,0.3040507338394656
Synthetic portfolio data,C00002718,2025-02-25,Paid Social,FL,Base,Home,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999997616,Critical,0.0,0.5554341841208429,2.2217367364833716,Low,2025-02,2.2217367364833716
Synthetic portfolio data,C00002719,2024-04-21,Paid Search,CA,Base,Beauty,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999997636,Critical,0.0,0.5554341841208429,2.2217367364833716,Low,2024-04,2.2217367364833716
Synthetic portfolio data,C00002720,2023-11-08,Organic Search,IL,Bronze,Electronics,2.0,442.4299999999999,137.23000000000002,19.069336698538073,0.0,360.0,1,0.0,0.0413203989304855,0.3101733607576341,1,137.23000000000002,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,10,0.9994747943753198,Critical,137.15792603212515,2.0724773017147644,145.51990920685907,Mid,2023-11,145.51990920685907
Synthetic portfolio data,C00002721,2023-12-22,Referral,GA,Gold,Electronics,7.0,1740.79,679.837,20.271856898896864,1.0,144.0,1,0.1428571428571428,0.0115111555107974,0.3905336083042756,1,679.837,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,14,0.4912791246231595,Medium,333.9897262464349,12.4438861070257,729.6125444281028,High,2023-12,729.6125444281028
Synthetic portfolio data,C00002722,2023-05-20,Paid Search,NY,Base,Pet,1.0,0.0,-2.166,0.3267669932330068,0.0,486.0,0,0.0,1.0,0.0,1,-2.166,One-time Buyers 2,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Needs Nurture,8,0.999998643822811,Critical,0.0,1.5773542735990151,4.14341709439606,Low,2023-05,4.14341709439606
Synthetic portfolio data,C00002723,2023-02-09,Referral,TX,Platinum,Apparel,43.0,2978.8,1181.037,347.2200964713015,7.0,38.0,1,0.1627906976744186,0.1043950687007815,0.3964807976366322,0,1181.037,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0011721027369298,Low,1.3842967001153632,162.93135723929203,1832.762428957168,Elite,2023-02,0.0
Synthetic portfolio data,C00002724,2025-10-06,Organic Search,TX,Silver,Home,14.0,771.7,288.885,154.97796545098436,3.0,199.0,1,0.2142857142857142,0.1672403696094808,0.3743488402228845,1,288.885,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,14,0.7088026579251502,High,204.762455834707,0.6355386508099422,291.4271546032398,Mid,2025-10,291.4271546032398
Synthetic portfolio data,C00002725,2023-05-22,Organic Search,WA,Base,Outdoor,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999997188,Critical,0.0,0.7547507907970072,3.019003163188029,Low,2023-05,3.019003163188029
Synthetic portfolio data,C00002726,2023-06-25,Referral,NY,Silver,Home,5.0,496.82,267.71,40.44505676756554,0.0,118.0,1,0.0,0.0752795221987852,0.5388470673483354,0,267.71,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,13,0.3821651878680564,Medium,102.30944244415738,29.65013688053181,386.3105475221272,High,2023-06,0.0
Synthetic portfolio data,C00002727,2025-07-03,Paid Search,NY,Gold,Beauty,55.0,3462.45,1439.8715,561.2695453641767,8.0,31.0,1,0.1454545454545454,0.1394902251601577,0.4158533697237505,0,1439.8715,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0001445870814038,Low,0.2081868177816541,164.45637021419157,2097.6969808567665,Elite,2025-07,0.0
Synthetic portfolio data,C00002728,2024-12-21,Direct,CA,Silver,Outdoor,1.0,198.59,109.74,5.804812680115274,0.0,1009.0,0,0.0,0.0284,0.552595800392769,1,109.74,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",At Risk,8,0.9999999999994142,Critical,109.73999999993572,10.838163477397217,153.09265390958885,Mid,2024-12,153.09265390958885
Synthetic portfolio data,C00002729,2024-05-31,Direct,TX,Base,Beauty,1.0,43.2,17.98,1.520496894409938,0.0,595.0,0,0.0,0.034,0.4162037037037037,1,17.98,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Needs Nurture,9,0.999999837421871,Critical,17.97999707684524,2.132803227881904,26.511212911527615,Low,2024-05,26.511212911527615
Synthetic portfolio data,C00002730,2024-12-12,Paid Social,MA,Gold,Pet,10.0,365.7,113.132,90.33577442625302,4.0,114.0,1,0.4,0.1980892278460086,0.3093573967733114,0,113.132,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,13,0.1430863890966601,Low,16.187649371283353,-10.268551902631042,113.132,Mid,2024-12,0.0
Synthetic portfolio data,C00002731,2025-08-30,Organic Search,CA,Base,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996316,Critical,0.0,1.9251486163301377,7.700594465320551,Low,2025-08,7.700594465320551
Synthetic portfolio data,C00002732,2023-05-26,Paid Search,CO,Bronze,Baby,1.0,17.97,5.17,0.7565527303042934,0.0,1076.0,0,0.0,0.0404,0.2877017250973845,1,5.17,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",At Risk,6,0.9999999999999514,Critical,5.169999999999749,4.960066977036091,25.010267908144364,Low,2023-05,25.010267908144364
Synthetic portfolio data,C00002733,2023-11-15,Referral,IL,Silver,Beauty,6.0,318.90999999999997,58.4865,136.856642508606,2.0,91.0,1,0.3333333333333333,0.3002778828992993,0.1833950017246245,0,58.4865,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,12,0.1199854671507194,Low,7.017530024510553,5.867855256998407,81.95792102799362,Low,2023-11,0.0
Synthetic portfolio data,C00002734,2025-06-24,Paid Search,TX,Silver,Electronics,4.0,354.4,165.8955,37.87839459213207,0.0,59.0,1,0.0,0.0965599816719852,0.4681024266365688,0,165.8955,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,13,0.0692516997217191,Low,11.488545351184456,-0.5704208965086391,165.8955,Mid,2025-06,0.0
Synthetic portfolio data,C00002735,2025-04-15,Marketplace,CO,Base,Outdoor,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,5,0.9999999999996708,Critical,0.0,0.6126407333622692,2.450562933449077,Low,2025-04,2.450562933449077
